Country;Date;Frequency;Measurement;Value;Vehicle Category
Cyprus;2011;Annual;absolute value;23900.0;Motorcycles
Cyprus;2006;Annual;per 1000 inhabitants;23.0;Motorcycles
Cyprus;2007;Annual;per 1000 inhabitants;25.0;Motorcycles
Cyprus;2015;Annual;per 1000 inhabitants;30.0;Motorcycles
Cyprus;1995;Annual;absolute value;220000.0;Passenger cars
Cyprus;2000;Annual;absolute value;268000.0;Passenger cars
Cyprus;2003;Annual;absolute value;303000.0;Passenger cars
Cyprus;2006;Annual;absolute value;373000.0;Passenger cars
Cyprus;2011;Annual;absolute value;470000.0;Passenger cars
Cyprus;2017;Annual;absolute value;526617.0;Passenger cars
Cyprus;2006;Annual;per 1000 inhabitants;497.0;Passenger cars
Cyprus;2010;Annual;per 1000 inhabitants;558.0;Passenger cars
Cyprus;2002;Annual;absolute value;2997.0;Motor coaches, buses and trolley bus
Cyprus;2003;Annual;absolute value;3275.0;Motor coaches, buses and trolley bus
Cyprus;2005;Annual;absolute value;3217.0;Motor coaches, buses and trolley bus
Cyprus;2007;Annual;absolute value;3292.0;Motor coaches, buses and trolley bus
Cyprus;2009;Annual;absolute value;3449.0;Motor coaches, buses and trolley bus
Cyprus;2010;Annual;absolute value;3403.0;Motor coaches, buses and trolley bus
Cyprus;2015;Annual;absolute value;2712.0;Motor coaches, buses and trolley bus
Cyprus;2016;Annual;absolute value;2842.0;Motor coaches, buses and trolley bus
Cyprus;2013;Annual;per 1000 inhabitants;4.0;Motor coaches, buses and trolley bus
Cyprus;2016;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Czechia;1995;Annual;absolute value;511000.0;Mopeds
Czechia;1997;Annual;absolute value;519737.0;Mopeds
Czechia;2003;Annual;absolute value;438000.0;Mopeds
Czechia;2006;Annual;absolute value;469000.0;Mopeds
Czechia;2008;Annual;absolute value;478000.0;Mopeds
Czechia;2013;Annual;absolute value;479864.0;Mopeds
Czechia;2007;Annual;per 1000 inhabitants;46.0;Mopeds
Czechia;2012;Annual;per 1000 inhabitants;46.0;Mopeds
Czechia;2013;Annual;per 1000 inhabitants;46.0;Mopeds
Czechia;2015;Annual;per 1000 inhabitants;46.0;Mopeds
Czechia;1995;Annual;absolute value;404000.0;Motorcycles
Czechia;1996;Annual;absolute value;918200.0;Motorcycles
Czechia;1998;Annual;absolute value;927000.0;Motorcycles
Czechia;2001;Annual;absolute value;755500.0;Motorcycles
Czechia;2005;Annual;absolute value;794000.0;Motorcycles
Czechia;2011;Annual;absolute value;944000.0;Motorcycles
Czechia;2012;Annual;absolute value;977000.0;Motorcycles
Czechia;2015;Annual;absolute value;1046467.0;Motorcycles
Czechia;2004;Annual;per 1000 inhabitants;74.0;Motorcycles
Czechia;2005;Annual;per 1000 inhabitants;78.0;Motorcycles
Czechia;2012;Annual;per 1000 inhabitants;93.0;Motorcycles
Czechia;2016;Annual;per 1000 inhabitants;102.0;Motorcycles
Czechia;2017;Annual;per 1000 inhabitants;104.0;Motorcycles
Czechia;1996;Annual;absolute value;3192532.0;Passenger cars
Czechia;1998;Annual;absolute value;3492961.0;Passenger cars
Czechia;2006;Annual;absolute value;4109000.0;Passenger cars
Czechia;2007;Annual;absolute value;4280000.0;Passenger cars
Czechia;1999;Annual;per 1000 inhabitants;335.0;Passenger cars
Czechia;2000;Annual;per 1000 inhabitants;335.0;Passenger cars
Czechia;2005;Annual;per 1000 inhabitants;387.0;Passenger cars
Czechia;2011;Annual;per 1000 inhabitants;437.0;Passenger cars
Czechia;2017;Annual;per 1000 inhabitants;523.0;Passenger cars
Czechia;1995;Annual;absolute value;20474.0;Motor coaches, buses and trolley bus
Czechia;1996;Annual;absolute value;21200.0;Motor coaches, buses and trolley bus
Czechia;2003;Annual;absolute value;20627.0;Motor coaches, buses and trolley bus
Czechia;2006;Annual;absolute value;20331.0;Motor coaches, buses and trolley bus
Czechia;2010;Annual;absolute value;19653.0;Motor coaches, buses and trolley bus
Czechia;1999;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
Czechia;2001;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
Czechia;2012;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
Czechia;2014;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
Czechia;1995;Annual;absolute value;1599.0;Trams
Czechia;2001;Annual;absolute value;1876.0;Trams
Czechia;2011;Annual;absolute value;1828.0;Trams
Czechia;1995;Annual;per 1000 inhabitants;0.0;Trams
Czechia;2004;Annual;per 1000 inhabitants;0.0;Trams
Czechia;2016;Annual;per 1000 inhabitants;0.0;Trams
Denmark;1998;Annual;absolute value;48107.0;Mopeds
Denmark;2008;Annual;absolute value;61224.0;Mopeds
Denmark;2017;Annual;per 1000 inhabitants;7.0;Mopeds
Denmark;1993;Annual;absolute value;47000.0;Motorcycles
Denmark;2000;Annual;absolute value;74000.0;Motorcycles
Denmark;2007;Annual;absolute value;133914.0;Motorcycles
Denmark;1995;Annual;per 1000 inhabitants;10.0;Motorcycles
Denmark;1997;Annual;per 1000 inhabitants;11.0;Motorcycles
Denmark;2002;Annual;per 1000 inhabitants;15.0;Motorcycles
Denmark;2006;Annual;per 1000 inhabitants;22.0;Motorcycles
Denmark;2008;Annual;per 1000 inhabitants;26.0;Motorcycles
Denmark;2016;Annual;per 1000 inhabitants;27.0;Motorcycles
Denmark;2002;Annual;absolute value;1888000.0;Passenger cars
Denmark;2003;Annual;absolute value;2259761.0;Passenger cars
Denmark;2005;Annual;absolute value;1915821.0;Passenger cars
Denmark;2007;Annual;absolute value;2068493.0;Passenger cars
Denmark;2009;Annual;absolute value;2120322.0;Passenger cars
Denmark;2010;Annual;absolute value;2163676.0;Passenger cars
Denmark;2004;Annual;per 1000 inhabitants;427.0;Passenger cars
Denmark;2013;Annual;per 1000 inhabitants;406.0;Passenger cars
Denmark;2015;Annual;per 1000 inhabitants;421.0;Passenger cars
Denmark;1999;Annual;absolute value;13909.0;Motor coaches, buses and trolley bus
Denmark;2001;Annual;absolute value;13954.0;Motor coaches, buses and trolley bus
Denmark;2004;Annual;absolute value;14191.0;Motor coaches, buses and trolley bus
Denmark;1998;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Denmark;2001;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Denmark;2002;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Denmark;2004;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Denmark;2010;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Denmark;2015;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
Denmark;2002;Annual;absolute value;0.0;Trams
Denmark;1998;Annual;per 1000 inhabitants;0.0;Trams
Denmark;2000;Annual;per 1000 inhabitants;0.0;Trams
Denmark;2007;Annual;per 1000 inhabitants;0.0;Trams
Estonia;2008;Annual;absolute value;70.0;Mopeds
Estonia;2009;Annual;absolute value;100.0;Mopeds
Estonia;2011;Annual;absolute value;2100.0;Mopeds
Estonia;2008;Annual;per 1000 inhabitants;0.0;Mopeds
Estonia;1997;Annual;absolute value;5300.0;Motorcycles
Estonia;1998;Annual;absolute value;6100.0;Motorcycles
Estonia;2000;Annual;absolute value;6700.0;Motorcycles
Estonia;2001;Annual;absolute value;6800.0;Motorcycles
Estonia;2002;Annual;absolute value;7200.0;Motorcycles
Estonia;2004;Annual;absolute value;9000.0;Motorcycles
Estonia;2005;Annual;absolute value;10200.0;Motorcycles
Estonia;2010;Annual;absolute value;19540.0;Motorcycles
Estonia;2014;Annual;absolute value;26975.0;Motorcycles
Estonia;2016;Annual;absolute value;31255.0;Motorcycles
Estonia;1997;Annual;per 1000 inhabitants;4.0;Motorcycles
Estonia;2008;Annual;per 1000 inhabitants;13.0;Motorcycles
Estonia;2013;Annual;per 1000 inhabitants;19.0;Motorcycles
Estonia;2002;Annual;absolute value;400700.0;Passenger cars
Estonia;2004;Annual;absolute value;471000.0;Passenger cars
Estonia;2011;Annual;absolute value;574000.0;Passenger cars
Estonia;2015;Annual;absolute value;676596.0;Passenger cars
Estonia;2016;Annual;absolute value;703151.0;Passenger cars
Estonia;1996;Annual;per 1000 inhabitants;285.0;Passenger cars
Estonia;2001;Annual;per 1000 inhabitants;292.0;Passenger cars
Estonia;2013;Annual;per 1000 inhabitants;476.0;Passenger cars
Estonia;2017;Annual;per 1000 inhabitants;552.0;Passenger cars
Estonia;1996;Annual;absolute value;6846.0;Motor coaches, buses and trolley bus
Estonia;1997;Annual;absolute value;6602.0;Motor coaches, buses and trolley bus
Estonia;2012;Annual;absolute value;4410.0;Motor coaches, buses and trolley bus
Estonia;1996;Annual;per 1000 inhabitants;5.0;Motor coaches, buses and trolley bus
Estonia;1997;Annual;per 1000 inhabitants;5.0;Motor coaches, buses and trolley bus
Estonia;2010;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Estonia;2013;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Estonia;2001;Annual;absolute value;121.0;Trams
Estonia;2002;Annual;absolute value;116.0;Trams
Estonia;2008;Annual;absolute value;88.0;Trams
Estonia;2015;Annual;absolute value;78.0;Trams
Estonia;2001;Annual;per 1000 inhabitants;0.0;Trams
Estonia;2002;Annual;per 1000 inhabitants;0.0;Trams
Estonia;2006;Annual;per 1000 inhabitants;0.0;Trams
Estonia;2009;Annual;per 1000 inhabitants;0.0;Trams
Estonia;2013;Annual;per 1000 inhabitants;0.0;Trams
Estonia;2016;Annual;per 1000 inhabitants;0.0;Trams
Finland;1993;Annual;absolute value;94000.0;Mopeds
Finland;2006;Annual;absolute value;166000.0;Mopeds
Finland;2012;Annual;absolute value;293000.0;Mopeds
Finland;1995;Annual;per 1000 inhabitants;18.0;Mopeds
Finland;1998;Annual;per 1000 inhabitants;20.0;Mopeds
Finland;2003;Annual;per 1000 inhabitants;22.0;Mopeds
Finland;2006;Annual;per 1000 inhabitants;32.0;Mopeds
Finland;2007;Annual;per 1000 inhabitants;36.0;Mopeds
Finland;2009;Annual;per 1000 inhabitants;45.0;Mopeds
Finland;1999;Annual;absolute value;80000.0;Motorcycles
Finland;2007;Annual;absolute value;188000.0;Motorcycles
Finland;2008;Annual;absolute value;204000.0;Motorcycles
Finland;2009;Annual;absolute value;216000.0;Motorcycles
Finland;2010;Annual;absolute value;227000.0;Motorcycles
Finland;2016;Annual;absolute value;264186.0;Motorcycles
Finland;1999;Annual;per 1000 inhabitants;15.0;Motorcycles
Finland;2001;Annual;per 1000 inhabitants;20.0;Motorcycles
Finland;2002;Annual;per 1000 inhabitants;22.0;Motorcycles
Finland;2003;Annual;per 1000 inhabitants;25.0;Motorcycles
Finland;2004;Annual;per 1000 inhabitants;27.0;Motorcycles
Finland;2007;Annual;per 1000 inhabitants;36.0;Motorcycles
Finland;2015;Annual;per 1000 inhabitants;47.0;Motorcycles
Finland;2016;Annual;per 1000 inhabitants;48.0;Motorcycles
Finland;1997;Annual;absolute value;1948000.0;Passenger cars
Finland;2007;Annual;absolute value;2570000.0;Passenger cars
Finland;2012;Annual;absolute value;3037000.0;Passenger cars
Finland;2018;Annual;absolute value;3470507.0;Passenger cars
Finland;1997;Annual;per 1000 inhabitants;379.0;Passenger cars
Finland;1999;Annual;per 1000 inhabitants;403.0;Passenger cars
Finland;2006;Annual;per 1000 inhabitants;476.0;Passenger cars
Finland;2012;Annual;per 1000 inhabitants;561.0;Passenger cars
Finland;1994;Annual;absolute value;8054.0;Motor coaches, buses and trolley bus
Finland;1995;Annual;absolute value;8083.0;Motor coaches, buses and trolley bus
Finland;1998;Annual;absolute value;9040.0;Motor coaches, buses and trolley bus
Finland;2016;Annual;absolute value;17491.0;Motor coaches, buses and trolley bus
Finland;2000;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
Finland;2006;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
Finland;1993;Annual;absolute value;108.0;Trams
Finland;1997;Annual;absolute value;105.0;Trams
Finland;2000;Annual;absolute value;107.0;Trams
Finland;2008;Annual;absolute value;130.0;Trams
Finland;2009;Annual;absolute value;132.0;Trams
Finland;2013;Annual;absolute value;125.0;Trams
Finland;1997;Annual;per 1000 inhabitants;0.0;Trams
Finland;1998;Annual;per 1000 inhabitants;0.0;Trams
Finland;1999;Annual;per 1000 inhabitants;0.0;Trams
Finland;2001;Annual;per 1000 inhabitants;0.0;Trams
Finland;2002;Annual;per 1000 inhabitants;0.0;Trams
Finland;2008;Annual;per 1000 inhabitants;0.0;Trams
Finland;2010;Annual;per 1000 inhabitants;0.0;Trams
Finland;2013;Annual;per 1000 inhabitants;0.0;Trams
Finland;2017;Annual;per 1000 inhabitants;0.0;Trams
Finland;2018;Annual;per 1000 inhabitants;0.0;Trams
France;2001;Annual;absolute value;1421000.0;Mopeds
France;2003;Annual;absolute value;1357000.0;Mopeds
France;1994;Annual;per 1000 inhabitants;27.0;Mopeds
France;2000;Annual;per 1000 inhabitants;24.0;Mopeds
France;2002;Annual;per 1000 inhabitants;22.0;Mopeds
France;2003;Annual;per 1000 inhabitants;22.0;Mopeds
France;2005;Annual;per 1000 inhabitants;21.0;Mopeds
France;1994;Annual;absolute value;744000.0;Motorcycles
France;1995;Annual;absolute value;893000.0;Motorcycles
France;1999;Annual;absolute value;912000.0;Motorcycles
France;2001;Annual;absolute value;1019000.0;Motorcycles
France;1997;Annual;per 1000 inhabitants;13.0;Motorcycles
France;2004;Annual;per 1000 inhabitants;18.0;Motorcycles
France;2005;Annual;per 1000 inhabitants;19.0;Motorcycles
France;2008;Annual;per 1000 inhabitants;42.0;Motorcycles
France;2004;Annual;absolute value;29900000.0;Passenger cars
France;2007;Annual;absolute value;30700000.0;Passenger cars
France;2008;Annual;absolute value;30850000.0;Passenger cars
France;2012;Annual;absolute value;32132000.0;Passenger cars
France;2013;Annual;absolute value;32858000.0;Passenger cars
France;2014;Annual;absolute value;32531000.0;Passenger cars
France;2015;Annual;absolute value;32326000.0;Passenger cars
France;1999;Annual;per 1000 inhabitants;454.0;Passenger cars
France;2003;Annual;per 1000 inhabitants;475.0;Passenger cars
France;2005;Annual;per 1000 inhabitants;477.0;Passenger cars
France;2009;Annual;per 1000 inhabitants;485.0;Passenger cars
France;2016;Annual;per 1000 inhabitants;481.0;Passenger cars
France;1998;Annual;absolute value;84961.0;Motor coaches, buses and trolley bus
France;2000;Annual;absolute value;85749.0;Motor coaches, buses and trolley bus
France;2010;Annual;absolute value;89685.0;Motor coaches, buses and trolley bus
France;2013;Annual;absolute value;95743.0;Motor coaches, buses and trolley bus
France;2016;Annual;absolute value;100082.0;Motor coaches, buses and trolley bus
France;1995;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
France;1996;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
France;2004;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
France;2005;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
France;2007;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
France;2009;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
France;2011;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
France;2015;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
France;2017;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
France;2006;Annual;per 1000 inhabitants;0.0;Trams
Georgia;2008;Annual;absolute value;1839.0;Motorcycles
Georgia;2010;Annual;absolute value;2450.0;Motorcycles
Georgia;2004;Annual;per 1000 inhabitants;0.0;Motorcycles
Georgia;1994;Annual;absolute value;441828.0;Passenger cars
Georgia;1996;Annual;absolute value;323600.0;Passenger cars
Georgia;1998;Annual;absolute value;260400.0;Passenger cars
Georgia;2000;Annual;absolute value;244800.0;Passenger cars
Georgia;2005;Annual;absolute value;340077.0;Passenger cars
Georgia;1995;Annual;per 1000 inhabitants;77.0;Passenger cars
Georgia;2001;Annual;per 1000 inhabitants;62.0;Passenger cars
Georgia;2006;Annual;per 1000 inhabitants;99.0;Passenger cars
Georgia;1996;Annual;absolute value;13700.0;Motor coaches, buses and trolley bus
Georgia;1997;Annual;absolute value;14700.0;Motor coaches, buses and trolley bus
Georgia;2004;Annual;absolute value;30582.0;Motor coaches, buses and trolley bus
Georgia;2005;Annual;absolute value;32975.0;Motor coaches, buses and trolley bus
Georgia;2006;Annual;absolute value;36845.0;Motor coaches, buses and trolley bus
Georgia;1996;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Georgia;2010;Annual;per 1000 inhabitants;13.0;Motor coaches, buses and trolley bus
Georgia;2011;Annual;per 1000 inhabitants;13.0;Motor coaches, buses and trolley bus
Georgia;2014;Annual;per 1000 inhabitants;14.0;Motor coaches, buses and trolley bus
Germany;1995;Annual;absolute value;1728000.0;Mopeds
Germany;1998;Annual;absolute value;1747000.0;Mopeds
Germany;1994;Annual;per 1000 inhabitants;21.0;Mopeds
Germany;2004;Annual;per 1000 inhabitants;20.0;Mopeds
Germany;2005;Annual;per 1000 inhabitants;22.0;Mopeds
Germany;1995;Annual;absolute value;2267000.0;Motorcycles
Germany;2000;Annual;absolute value;3410000.0;Motorcycles
Germany;2003;Annual;absolute value;3745000.0;Motorcycles
Germany;2009;Annual;absolute value;3763000.0;Motorcycles
Germany;2015;Annual;per 1000 inhabitants;52.0;Motorcycles
Germany;2016;Annual;per 1000 inhabitants;52.0;Motorcycles
Germany;2000;Annual;absolute value;43772000.0;Passenger cars
Germany;2002;Annual;absolute value;44657000.0;Passenger cars
Germany;2009;Annual;absolute value;41738000.0;Passenger cars
Germany;2010;Annual;absolute value;42302000.0;Passenger cars
Germany;2012;Annual;absolute value;43431000.0;Passenger cars
Germany;2008;Annual;per 1000 inhabitants;512.0;Passenger cars
Germany;2013;Annual;per 1000 inhabitants;544.0;Passenger cars
Germany;2017;Annual;per 1000 inhabitants;562.0;Passenger cars
Germany;1993;Annual;absolute value;88433.0;Motor coaches, buses and trolley bus
Germany;1995;Annual;absolute value;86258.0;Motor coaches, buses and trolley bus
Germany;2001;Annual;absolute value;86461.0;Motor coaches, buses and trolley bus
Germany;2007;Annual;absolute value;75068.0;Motor coaches, buses and trolley bus
Germany;1995;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
Germany;1997;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
Germany;2002;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
Germany;2004;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
Germany;2015;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
